"REID","Record Type Desc","Parcel Status Desc","Property Class Desc","Sale Date","Sale Price","Sale Type Desc","Sale Status Desc","Sale Disqualification Reason Desc","Ownership Document Number"
15494,Sale,ACTIVE,RESIDENTIAL,"5/11/2022 12:00:01 AM",70000.00,LAND,QUALIFIED,,2327887
15606,Sale,ACTIVE,COMMERCIAL,"4/8/2022 12:00:01 AM",100.00,PACKAGE,QUALIFIED,,2322980
15790,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",465000.00,PACKAGE,QUALIFIED,,2340149
15821,Sale,ACTIVE,RESIDENTIAL,"8/29/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2343839
15836,Sale,ACTIVE,RESIDENTIAL,"8/26/2022 12:00:01 AM",281000.00,PACKAGE,QUALIFIED,,2343809
15843,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:01 AM",534000.00,PACKAGE,QUALIFIED,,2325262
16015,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2326173
16092,Sale,ACTIVE,RESIDENTIAL,"4/12/2022 12:00:01 AM",55000.00,LAND,QUALIFIED,,2323348
16095,Sale,ACTIVE,RESIDENTIAL,"6/9/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2332302
16103,Sale,ACTIVE,RESIDENTIAL,"5/17/2022 12:00:01 AM",40000.00,LAND,QUALIFIED,,2328598
16141,Sale,ACTIVE,RESIDENTIAL,"6/24/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2334352
16178,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:01 AM",75900.00,LAND,QUALIFIED,,2323927
16239,Sale,ACTIVE,RESIDENTIAL,"12/19/2022 12:00:01 AM",87500.00,LAND,QUALIFIED,,2356843
16240,Sale,ACTIVE,RESIDENTIAL,"8/10/2022 12:00:01 AM",90000.00,PACKAGE,QUALIFIED,,2340845
16249,Sale,ACTIVE,RESIDENTIAL,"4/22/2022 12:00:01 AM",89000.00,LAND,QUALIFIED,,2324991
16273,Sale,ACTIVE,RESIDENTIAL,"10/10/2022 12:00:01 AM",186500.00,LAND,QUALIFIED,,2349338
16274,Sale,ACTIVE,RESIDENTIAL,"8/29/2022 12:00:01 AM",665000.00,PACKAGE,QUALIFIED,,2343906
16348,Sale,ACTIVE,RESIDENTIAL,"5/24/2022 12:00:01 AM",75000.00,LAND,QUALIFIED,,2329764
16365,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",205000.00,PACKAGE,QUALIFIED,,2319975
16398,Sale,ACTIVE,RESIDENTIAL,"5/18/2022 12:00:01 AM",61500.00,LAND,QUALIFIED,,2328978
16407,Sale,ACTIVE,RESIDENTIAL,"2/9/2022 12:00:01 AM",369000.00,PACKAGE,QUALIFIED,,2314199
16454,Sale,ACTIVE,COMMERCIAL,"4/8/2022 12:00:01 AM",100.00,PACKAGE,QUALIFIED,,2322980
16486,Sale,ACTIVE,RESIDENTIAL,"6/2/2022 12:00:01 AM",100000.00,LAND,QUALIFIED,,2331257
16496,Sale,ACTIVE,RESIDENTIAL,"2/14/2022 12:00:01 AM",525000.00,PACKAGE,QUALIFIED,,2314898
16542,Sale,ACTIVE,RESIDENTIAL,"12/20/2022 12:00:01 AM",130000.00,LAND,QUALIFIED,,2356909
16582,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",530000.00,PACKAGE,QUALIFIED,,2320057
16675,Sale,ACTIVE,RESIDENTIAL,"2/17/2022 12:00:01 AM",385000.00,PACKAGE,QUALIFIED,,2315449
16692,Sale,ACTIVE,RESIDENTIAL,"12/21/2022 12:00:01 AM",100000.00,LAND,QUALIFIED,,2357195
16763,Sale,ACTIVE,RESIDENTIAL,"4/19/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2324475
16842,Sale,ACTIVE,RESIDENTIAL,"4/26/2022 12:00:01 AM",165000.00,LAND,QUALIFIED,,2325405
16951,Sale,ACTIVE,RESIDENTIAL,"1/7/2022 12:00:03 AM",195000.00,PACKAGE,QUALIFIED,,2309032
17003,Sale,ACTIVE,RESIDENTIAL,"2/15/2022 12:00:01 AM",300000.00,PACKAGE,QUALIFIED,,2315145
17010,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",220000.00,LAND,QUALIFIED,,2310497
17038,Sale,ACTIVE,RESIDENTIAL,"9/15/2022 12:00:01 AM",295000.00,PACKAGE,QUALIFIED,,2346021
17164,Sale,ACTIVE,RESIDENTIAL,"8/30/2022 12:00:01 AM",267500.00,PACKAGE,QUALIFIED,,2344117
17339,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 12:00:01 AM",750000.00,PACKAGE,QUALIFIED,,2329217
17366,Sale,ACTIVE,RESIDENTIAL,"7/18/2022 12:00:01 AM",855000.00,PACKAGE,QUALIFIED,,2337358
17491,Sale,ACTIVE,RESIDENTIAL,"11/15/2022 12:00:01 AM",234900.00,PACKAGE,QUALIFIED,,2353351
17545,Sale,ACTIVE,RESIDENTIAL,"4/6/2022 12:00:01 AM",270000.00,PACKAGE,QUALIFIED,,2322465
17568,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",244000.00,PACKAGE,QUALIFIED,,2326203
17578,Sale,ACTIVE,RESIDENTIAL,"6/16/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2333230
17579,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",132000.00,LAND,QUALIFIED,,2340103
17580,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",132000.00,LAND,QUALIFIED,,2340103
17581,Sale,ACTIVE,RESIDENTIAL,"11/30/2022 12:00:01 AM",32000.00,LAND,QUALIFIED,,2354845
17582,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",132000.00,LAND,QUALIFIED,,2340103
17583,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",132000.00,LAND,QUALIFIED,,2340103
17699,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",504000.00,PACKAGE,QUALIFIED,,2319953
17702,Sale,ACTIVE,RESIDENTIAL,"10/24/2022 12:00:01 AM",119900.00,PACKAGE,QUALIFIED,,2350743
17723,Sale,ACTIVE,RESIDENTIAL,"10/18/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2350138
17819,Sale,ACTIVE,RESIDENTIAL,"6/16/2022 12:00:01 AM",275500.00,PACKAGE,QUALIFIED,,2333223
17957,Sale,ACTIVE,RESIDENTIAL,"7/29/2022 12:00:01 AM",670000.00,PACKAGE,QUALIFIED,,2339247
17959,Sale,ACTIVE,RESIDENTIAL,"5/17/2022 12:00:01 AM",387500.00,PACKAGE,QUALIFIED,,2328689
17998,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",335000.00,PACKAGE,QUALIFIED,,2320983
18029,Sale,ACTIVE,RESIDENTIAL,"3/24/2022 12:00:01 AM",230000.00,PACKAGE,QUALIFIED,,2320591
18052,Sale,ACTIVE,RESIDENTIAL,"3/14/2022 12:00:01 AM",300000.00,PACKAGE,QUALIFIED,,2318954
18066,Sale,ACTIVE,RESIDENTIAL,"2/25/2022 12:00:01 AM",650000.00,PACKAGE,QUALIFIED,,2316668
18078,Sale,ACTIVE,RESIDENTIAL,"2/11/2022 12:00:01 AM",314000.00,PACKAGE,QUALIFIED,,2314663
18170,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",285000.00,PACKAGE,QUALIFIED,,2326042
18193,Sale,ACTIVE,COMMERCIAL,"7/8/2022 12:00:01 AM",565000.00,PACKAGE,QUALIFIED,,2336324
18198,Sale,ACTIVE,COMMERCIAL,"6/24/2022 12:00:01 AM",542500.00,PACKAGE,QUALIFIED,,2334349
18209,Sale,ACTIVE,RESIDENTIAL,"1/4/2022 12:00:01 AM",140000.00,LAND,QUALIFIED,,2308588
18249,Sale,ACTIVE,RESIDENTIAL,"1/31/2022 12:00:01 AM",224000.00,PACKAGE,QUALIFIED,,2312635
18368,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",190000.00,PACKAGE,QUALIFIED,,2340176
18408,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",299000.00,LAND,QUALIFIED,,2310505
18539,Sale,ACTIVE,RESIDENTIAL,"2/23/2022 12:00:01 AM",298000.00,PACKAGE,QUALIFIED,,2316233
18559,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",400000.00,PACKAGE,QUALIFIED,,2312973
18575,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:01 AM",560000.00,PACKAGE,QUALIFIED,,2325323
18624,Sale,ACTIVE,RESIDENTIAL,"6/23/2022 12:00:01 AM",480000.00,PACKAGE,QUALIFIED,,2334171
18629,Sale,ACTIVE,RESIDENTIAL,"12/12/2022 12:00:02 AM",260000.00,PACKAGE,QUALIFIED,,2355994
18648,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",335000.00,PACKAGE,QUALIFIED,,2334606
18706,Sale,ACTIVE,RESIDENTIAL,"6/15/2022 12:00:01 AM",250000.00,LAND,QUALIFIED,,2333138
18858,Sale,ACTIVE,RESIDENTIAL,"8/25/2022 12:00:01 AM",265000.00,PACKAGE,QUALIFIED,,2343522
18952,Sale,ACTIVE,RESIDENTIAL,"1/19/2022 12:00:01 AM",175000.00,PACKAGE,QUALIFIED,,2310699
18963,Sale,ACTIVE,RESIDENTIAL,"6/1/2022 12:00:01 AM",355000.00,PACKAGE,QUALIFIED,,2331088
18967,Sale,ACTIVE,RESIDENTIAL,"1/4/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2308581
19063,Sale,ACTIVE,RESIDENTIAL,"7/7/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2336242
19106,Sale,ACTIVE,RESIDENTIAL,"5/2/2022 12:00:01 AM",424000.00,PACKAGE,QUALIFIED,,2326278
19157,Sale,ACTIVE,RESIDENTIAL,"8/29/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2343843
19199,Sale,ACTIVE,RESIDENTIAL,"1/25/2022 12:00:01 AM",349000.00,PACKAGE,QUALIFIED,,2311701
19232,Sale,ACTIVE,COMMERCIAL,"3/17/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2319488
19264,Sale,ACTIVE,COMMERCIAL,"6/24/2022 12:00:01 AM",515000.00,PACKAGE,QUALIFIED,,2334338
19296,Sale,ACTIVE,RESIDENTIAL,"9/22/2022 12:00:01 AM",654000.00,PACKAGE,QUALIFIED,,2346945
19297,Sale,ACTIVE,RESIDENTIAL,"4/20/2022 12:00:01 AM",197750.00,PACKAGE,QUALIFIED,,2324595
19324,Sale,ACTIVE,RESIDENTIAL,"4/6/2022 12:00:01 AM",875000.00,PACKAGE,QUALIFIED,,2322618
19377,Sale,ACTIVE,RESIDENTIAL,"3/23/2022 12:00:01 AM",330000.00,PACKAGE,QUALIFIED,,2320477
19380,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",240000.00,PACKAGE,QUALIFIED,,2329943
19433,Sale,ACTIVE,RESIDENTIAL,"2/18/2022 12:00:01 AM",409000.00,PACKAGE,QUALIFIED,,2315592
19447,Sale,ACTIVE,COMMERCIAL,"7/1/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2335555
19463,Sale,ACTIVE,RESIDENTIAL,"11/10/2022 12:00:01 AM",104375.00,PACKAGE,QUALIFIED,,2352914
19481,Sale,ACTIVE,RESIDENTIAL,"10/14/2022 12:00:01 AM",630000.00,PACKAGE,QUALIFIED,,2349771
19553,Sale,ACTIVE,COMMERCIAL,"3/28/2022 12:00:01 AM",500000.00,PACKAGE,QUALIFIED,,2320962
19631,Sale,ACTIVE,RESIDENTIAL,"5/10/2022 12:00:01 AM",150000.00,PACKAGE,QUALIFIED,,2327723
19679,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",170000.00,PACKAGE,QUALIFIED,,2321092
19682,Sale,ACTIVE,RESIDENTIAL,"7/22/2022 12:00:01 AM",232500.00,PACKAGE,QUALIFIED,,2338110
19686,Sale,ACTIVE,RESIDENTIAL,"5/9/2022 12:00:01 AM",185500.00,PACKAGE,QUALIFIED,,2327523
19737,Sale,ACTIVE,COMMERCIAL,"6/8/2022 12:00:01 AM",825000.00,PACKAGE,QUALIFIED,,2332014
19900,Sale,ACTIVE,RESIDENTIAL,"1/21/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2311239
19926,Sale,ACTIVE,RESIDENTIAL,"7/20/2022 12:00:01 AM",30000.00,LAND,QUALIFIED,,2337719
19946,Sale,ACTIVE,RESIDENTIAL,"4/27/2022 12:00:01 AM",310000.00,PACKAGE,QUALIFIED,,2325749
19952,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",220000.00,PACKAGE,QUALIFIED,,2333551
19961,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",430000.00,PACKAGE,QUALIFIED,,2326198
19981,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",1495000.00,PACKAGE,QUALIFIED,,2313025
19986,Sale,ACTIVE,RESIDENTIAL,"7/6/2022 12:00:01 AM",160000.00,PACKAGE,QUALIFIED,,2335874
20047,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:03 AM",180000.00,PACKAGE,QUALIFIED,,2333824
20070,Sale,ACTIVE,RESIDENTIAL,"4/4/2022 12:00:01 AM",341750.00,PACKAGE,QUALIFIED,,2322133
20101,Sale,ACTIVE,RESIDENTIAL,"3/16/2022 12:00:02 AM",152000.00,PACKAGE,QUALIFIED,,2319341
20119,Sale,ACTIVE,RESIDENTIAL,"11/4/2022 12:00:01 AM",425000.00,PACKAGE,QUALIFIED,,2352291
20152,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2335191
20198,Sale,ACTIVE,RESIDENTIAL,"10/27/2022 12:00:01 AM",460000.00,PACKAGE,QUALIFIED,,2351277
20224,Sale,ACTIVE,RESIDENTIAL,"9/8/2022 12:00:01 AM",110000.00,LAND,QUALIFIED,,2345196
20249,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",307500.00,PACKAGE,QUALIFIED,,2319900
20285,Sale,ACTIVE,RESIDENTIAL,"2/17/2022 12:00:01 AM",110000.00,LAND,QUALIFIED,,2315515
20289,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",215000.00,PACKAGE,QUALIFIED,,2333692
20417,Sale,ACTIVE,RESIDENTIAL,"4/11/2022 12:00:01 AM",385000.00,PACKAGE,QUALIFIED,,2323059
20420,Sale,ACTIVE,COMMERCIAL,"3/29/2022 12:00:01 AM",175000.00,PACKAGE,QUALIFIED,,2321319
20439,Sale,ACTIVE,COMMERCIAL,"4/18/2022 12:00:01 AM",37500.00,LAND,QUALIFIED,,2324109
20457,Sale,ACTIVE,RESIDENTIAL,"10/12/2022 12:00:01 AM",981000.00,PACKAGE,QUALIFIED,,2349534
20491,Sale,ACTIVE,RESIDENTIAL,"10/3/2022 12:00:01 AM",287100.00,PACKAGE,QUALIFIED,,2348409
20569,Sale,ACTIVE,RESIDENTIAL,"6/15/2022 12:00:01 AM",298000.00,PACKAGE,QUALIFIED,,2333160
20647,Sale,ACTIVE,RESIDENTIAL,"9/9/2022 12:00:01 AM",218000.00,PACKAGE,QUALIFIED,NOT-ARMS-LENGTH,2345470
20648,Sale,ACTIVE,RESIDENTIAL,"11/21/2022 12:00:01 AM",200000.00,PACKAGE,QUALIFIED,,2353959
20686,Sale,ACTIVE,COMMERCIAL,"5/3/2022 12:00:01 AM",255000.00,LAND,QUALIFIED,,2326709
20791,Sale,ACTIVE,RESIDENTIAL,"10/18/2022 12:00:01 AM",249500.00,PACKAGE,QUALIFIED,,2350168
20802,Sale,ACTIVE,RESIDENTIAL,"10/17/2022 12:00:01 AM",227500.00,PACKAGE,QUALIFIED,,2349917
20828,Sale,ACTIVE,RESIDENTIAL,"6/23/2022 12:00:01 AM",225000.00,PACKAGE,QUALIFIED,,2334083
20927,Sale,ACTIVE,COMMERCIAL,"9/19/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2346435
20927,Sale,ACTIVE,COMMERCIAL,"9/19/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2346435
20962,Sale,ACTIVE,RESIDENTIAL,"5/26/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2330268
20994,Sale,ACTIVE,RESIDENTIAL,"12/22/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2357293
21050,Sale,ACTIVE,RESIDENTIAL,"4/12/2022 12:00:01 AM",205620.00,PACKAGE,QUALIFIED,,2323484
21141,Sale,ACTIVE,RESIDENTIAL,"3/31/2022 12:00:01 AM",30000.00,LAND,QUALIFIED,,2321584
21261,Sale,ACTIVE,RESIDENTIAL,"5/23/2022 12:00:01 AM",850000.00,PACKAGE,QUALIFIED,,2329461
21271,Sale,ACTIVE,RESIDENTIAL,"9/8/2022 12:00:01 AM",135000.00,PACKAGE,QUALIFIED,,2345203
21304,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",720000.00,PACKAGE,QUALIFIED,,2333527
21357,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",260000.00,PACKAGE,QUALIFIED,,2319197
21413,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",235000.00,PACKAGE,QUALIFIED,,2334489
21452,Sale,ACTIVE,RESIDENTIAL,"2/17/2022 12:00:01 AM",172500.00,PACKAGE,QUALIFIED,,2315393
21458,Sale,ACTIVE,RESIDENTIAL,"4/21/2022 12:00:01 AM",218000.00,PACKAGE,QUALIFIED,,2324803
21514,Sale,ACTIVE,RESIDENTIAL,"5/16/2022 12:00:01 AM",278000.00,PACKAGE,QUALIFIED,,2328424
21567,Sale,ACTIVE,RESIDENTIAL,"2/9/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2314100
21608,Sale,ACTIVE,RESIDENTIAL,"5/26/2022 12:00:01 AM",840000.00,PACKAGE,QUALIFIED,,2330235
21633,Sale,ACTIVE,RESIDENTIAL,"1/6/2022 12:00:01 AM",372000.00,PACKAGE,QUALIFIED,,2308848
21676,Sale,ACTIVE,RESIDENTIAL,"10/12/2022 12:00:01 AM",295000.00,PACKAGE,QUALIFIED,,2349526
21697,Sale,ACTIVE,RESIDENTIAL,"12/8/2022 12:00:01 AM",400000.00,PACKAGE,QUALIFIED,,2355646
21699,Sale,ACTIVE,RESIDENTIAL,"1/4/2022 12:00:01 AM",280000.00,LAND,QUALIFIED,,2308590
21708,Sale,ACTIVE,COMMERCIAL,"4/29/2022 12:00:01 AM",532000.00,LAND,QUALIFIED,,2326262
21726,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",220000.00,PACKAGE,QUALIFIED,,2310460
21770,Sale,ACTIVE,COMMERCIAL,"4/4/2022 12:00:01 AM",850000.00,PACKAGE,QUALIFIED,,2322052
21773,Sale,ACTIVE,RESIDENTIAL,"1/4/2022 12:00:01 AM",280000.00,LAND,QUALIFIED,,2308590
21782,Sale,ACTIVE,RESIDENTIAL,"12/19/2022 12:00:01 AM",338000.00,PACKAGE,QUALIFIED,,2356714
21924,Sale,ACTIVE,RESIDENTIAL,"2/28/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2316969
21947,Sale,ACTIVE,RESIDENTIAL,"10/31/2022 12:00:01 AM",242500.00,PACKAGE,QUALIFIED,,2351571
22022,Sale,ACTIVE,RESIDENTIAL,"8/12/2022 12:00:01 AM",450000.00,LAND,QUALIFIED,,2341214
22034,Sale,ACTIVE,COMMERCIAL,"5/3/2022 12:00:01 AM",70000.00,LAND,QUALIFIED,,2326601
22075,Sale,ACTIVE,RESIDENTIAL,"8/17/2022 12:00:01 AM",276000.00,PACKAGE,QUALIFIED,,2341739
22097,Sale,ACTIVE,RESIDENTIAL,"12/27/2022 12:00:01 AM",276650.00,PACKAGE,QUALIFIED,,2357379
22126,Sale,ACTIVE,RESIDENTIAL,"7/22/2022 12:00:01 AM",500000.00,PACKAGE,QUALIFIED,,2338098
22238,Sale,ACTIVE,RESIDENTIAL,"12/15/2022 12:00:01 AM",398000.00,PACKAGE,QUALIFIED,,2356459
22272,Sale,ACTIVE,COMMERCIAL,"1/13/2022 12:00:02 AM",500000.00,LAND,QUALIFIED,,2309984
22322,Sale,ACTIVE,RESIDENTIAL,"6/13/2022 12:00:01 AM",295000.00,PACKAGE,QUALIFIED,,2332624
22324,Sale,ACTIVE,RESIDENTIAL,"7/21/2022 12:00:01 AM",238000.00,PACKAGE,QUALIFIED,,2337916
22331,Sale,ACTIVE,RESIDENTIAL,"8/26/2022 12:00:01 AM",267000.00,PACKAGE,QUALIFIED,,2343689
22341,Sale,ACTIVE,RESIDENTIAL,"8/4/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2340039
22351,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",285000.00,PACKAGE,QUALIFIED,,2334538
22386,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",300000.00,PACKAGE,QUALIFIED,,2330679
22404,Sale,ACTIVE,RESIDENTIAL,"10/5/2022 12:00:01 AM",340000.00,PACKAGE,QUALIFIED,,2348725
22419,Sale,ACTIVE,COMMERCIAL,"4/11/2022 12:00:01 AM",385000.00,PACKAGE,QUALIFIED,,2323059
22476,Sale,ACTIVE,RESIDENTIAL,"8/8/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2340423
22477,Sale,ACTIVE,RESIDENTIAL,"2/23/2022 12:00:01 AM",105000.00,PACKAGE,QUALIFIED,,2316300
22495,Sale,ACTIVE,RESIDENTIAL,"3/17/2022 12:00:01 AM",45000.00,LAND,QUALIFIED,,2319580
22516,Sale,ACTIVE,RESIDENTIAL,"3/18/2022 12:00:01 AM",415000.00,PACKAGE,QUALIFIED,,2319708
22534,Sale,ACTIVE,RESIDENTIAL,"9/1/2022 12:00:01 AM",232000.00,PACKAGE,QUALIFIED,,2344593
22546,Sale,ACTIVE,RESIDENTIAL,"5/12/2022 12:00:01 AM",435000.00,PACKAGE,QUALIFIED,,2328033
22574,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",429000.00,PACKAGE,QUALIFIED,,2329984
22597,Sale,ACTIVE,RESIDENTIAL,"3/17/2022 12:00:01 AM",65000.00,LAND,QUALIFIED,,2319414
22600,Sale,ACTIVE,RESIDENTIAL,"9/22/2022 12:00:01 AM",565000.00,PACKAGE,QUALIFIED,,2346967
22631,Sale,ACTIVE,RESIDENTIAL,"6/24/2022 12:00:01 AM",480000.00,PACKAGE,QUALIFIED,,2334381
22654,Sale,ACTIVE,RESIDENTIAL,"8/26/2022 12:00:01 AM",410000.00,PACKAGE,QUALIFIED,,2343745
22656,Sale,ACTIVE,RESIDENTIAL,"5/17/2022 12:00:01 AM",400000.00,PACKAGE,QUALIFIED,,2328547
22716,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",295000.00,PACKAGE,QUALIFIED,,2330349
22722,Sale,ACTIVE,RESIDENTIAL,"3/2/2022 12:00:01 AM",275000.00,PACKAGE,QUALIFIED,,2317158
22793,Sale,ACTIVE,RESIDENTIAL,"8/16/2022 12:00:01 AM",279000.00,PACKAGE,QUALIFIED,,2341627
22793,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",257000.00,PACKAGE,QUALIFIED,,2310495
22804,Sale,ACTIVE,RESIDENTIAL,"8/30/2022 12:00:01 AM",260000.00,PACKAGE,QUALIFIED,,2344125
22808,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",210000.00,PACKAGE,QUALIFIED,,2333418
22815,Sale,ACTIVE,RESIDENTIAL,"12/13/2022 12:00:01 AM",235000.00,PACKAGE,QUALIFIED,,2356165
22868,Sale,ACTIVE,RESIDENTIAL,"6/8/2022 12:00:01 AM",279900.00,PACKAGE,QUALIFIED,,2332028
22951,Sale,ACTIVE,RESIDENTIAL,"3/7/2022 12:00:01 AM",285000.00,PACKAGE,QUALIFIED,,2317915
23012,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",344000.00,PACKAGE,QUALIFIED,,2330754
23016,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",410000.00,PACKAGE,QUALIFIED,,2333675
23025,Sale,ACTIVE,RESIDENTIAL,"1/27/2022 12:00:01 AM",267500.00,PACKAGE,QUALIFIED,,2312218
23148,Sale,ACTIVE,RESIDENTIAL,"3/29/2022 12:00:01 AM",312000.00,PACKAGE,QUALIFIED,,2321221
23205,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",290000.00,PACKAGE,QUALIFIED,,2333860
23262,Sale,ACTIVE,RESIDENTIAL,"12/9/2022 12:00:02 AM",385000.00,PACKAGE,QUALIFIED,,2355851
23267,Sale,ACTIVE,RESIDENTIAL,"12/5/2022 12:00:01 AM",199000.00,PACKAGE,QUALIFIED,,2355187
23281,Sale,ACTIVE,RESIDENTIAL,"3/17/2022 12:00:01 AM",415000.00,PACKAGE,QUALIFIED,,2319438
23287,Sale,ACTIVE,RESIDENTIAL,"10/3/2022 12:00:01 AM",290000.00,PACKAGE,QUALIFIED,,2348374
23314,Sale,ACTIVE,COMMERCIAL,"3/31/2022 12:00:01 AM",44000.00,LAND,QUALIFIED,,2321583
23317,Sale,ACTIVE,RESIDENTIAL,"5/6/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2327158
23324,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2330459
23325,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",388765.00,PACKAGE,QUALIFIED,,2334558
23342,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 12:00:01 AM",399000.00,PACKAGE,QUALIFIED,,2329180
23358,Sale,ACTIVE,RESIDENTIAL,"3/29/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2321217
23392,Sale,ACTIVE,RESIDENTIAL,"6/3/2022 12:00:01 AM",395000.00,PACKAGE,QUALIFIED,,2331454
23401,Sale,ACTIVE,RESIDENTIAL,"9/26/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2347391
23403,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",300000.00,PACKAGE,QUALIFIED,,2335098
23447,Sale,ACTIVE,RESIDENTIAL,"4/1/2022 12:00:01 AM",280000.00,PACKAGE,QUALIFIED,,2321854
23462,Sale,ACTIVE,RESIDENTIAL,"6/29/2022 12:00:01 AM",412500.00,PACKAGE,QUALIFIED,,2334936
23469,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",535000.00,PACKAGE,QUALIFIED,,2330397
23563,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",500000.00,PACKAGE,QUALIFIED,,2320962
23565,Sale,ACTIVE,COMMERCIAL,"2/9/2022 12:00:01 AM",75000.00,LAND,QUALIFIED,,2314108
23687,Sale,ACTIVE,COMMERCIAL,"3/4/2022 12:00:01 AM",165000.00,PACKAGE,QUALIFIED,,2317634
